host_is_superhost,accommodates,bedrooms,minimum_nights,maximum_nights,review_scores_rating,instant_bookable,calculated_host_listings_count,bath_qty,is_shared_bath,room_type_Hotel room,room_type_Private room,has_smoke_alarm,has_carbon_monoxide_alarm,has_wifi,has_hot_water,has_hangers,has_essentials,has_bed_linens,has_kitchen,has_hair_dryer,has_refrigerator,amenities_count,property_type_Hotel_B_and_B,property_type_House,property_type_Other_Unique,has_license,has_review,occupancy_rate,neighbourhood_cleansed_Area 2/MIT,neighbourhood_cleansed_Cambridge Highlands,neighbourhood_cleansed_Cambridgeport,neighbourhood_cleansed_East Cambridge,neighbourhood_cleansed_Mid-Cambridge,neighbourhood_cleansed_Neighborhood Nine,neighbourhood_cleansed_North Cambridge,neighbourhood_cleansed_Riverside,neighbourhood_cleansed_Strawberry Hill,neighbourhood_cleansed_The Port,neighbourhood_cleansed_Wellington-Harrington,neighbourhood_cleansed_West Cambridge
-0.7909440037459109,-0.5890920042762834,-0.5466908211381689,-0.38079147469028607,-0.8443973223599791,0.19710903243646863,-0.7909440037459109,-0.6427843378356874,-0.5264038563724194,-0.6174204836991362,-0.04412957816406878,-0.8557588634207841,0.18202343288841102,0.2353393621658208,0.0827605888602369,-3.0311909890142497,-2.3656191253356584,-2.3479050721543455,-2.1572774865200244,0.4211241358049156,-1.945776583173903,-2.115042376719471,-1.9856757080625036,-0.26809513236909016,-0.519971509191004,-0.12567684472133894,-0.6932355584996671,-2.081251118346025,1.1369265790514043,-0.16100383007897576,-0.10862508931871366,-0.34948162266441524,-0.46199934656492214,2.4398161206744056,-0.2596678376158977,-0.3353094577139637,-0.2259923073527843,-0.12567684472133897,-0.3494816226644152,-0.30199056820930803,-0.19040424479261311
-0.7909440037459109,0.25929941965695064,0.49699165558015374,0.32414689494041016,-0.3232991095732197,-4.089706099446419,-0.7909440037459109,1.0428672066375013,1.135159236287763,-0.6174204836991362,-0.04412957816406878,-0.8557588634207841,0.18202343288841102,0.2353393621658208,0.0827605888602369,0.3299033296233181,0.422722317929396,0.4259115974746114,0.46354722850843494,0.4211241358049156,-1.945776583173903,0.47280376554489945,-0.1181008402458014,-0.26809513236909016,-0.519971509191004,-0.12567684472133894,1.442511117237331,0.48048022229758713,0.04454892888202876,-0.16100383007897576,-0.10862508931871366,-0.34948162266441524,-0.46199934656492214,-0.4098669533028513,-0.2596678376158977,2.9823196960136196,-0.2259923073527843,-0.12567684472133897,-0.3494816226644152,-0.30199056820930803,-0.19040424479261311
-0.7909440037459109,-0.5890920042762834,-0.5466908211381689,-0.7147096497785106,-0.3232991095732197,0.3372010302104187,1.2643120059877817,-0.3091658029920355,-0.5264038563724194,-0.6174204836991362,-0.04412957816406878,-0.8557588634207841,0.18202343288841102,0.2353393621658208,0.0827605888602369,0.3299033296233181,0.422722317929396,-2.3479050721543455,0.46354722850843494,-2.3745967399580405,0.5139336184058833,-2.115042376719471,-0.7183927620440271,-0.26809513236909016,1.923182294268097,-0.12567684472133894,1.442511117237331,0.48048022229758713,-1.5550040588659857,-0.16100383007897576,-0.10862508931871366,-0.34948162266441524,-0.46199934656492214,-0.4098669533028513,3.8510737763342364,-0.3353094577139637,-0.2259923073527843,-0.12567684472133897,-0.3494816226644152,-0.30199056820930803,-0.19040424479261311
-0.7909440037459109,-0.5890920042762834,-0.5466908211381689,0.4354529533031517,1.116826860310188,0.19710903243646863,1.2643120059877817,2.307105864992393,-0.5264038563724194,-0.6174204836991362,-0.04412957816406878,-0.8557588634207841,0.18202343288841102,0.2353393621658208,0.0827605888602369,0.3299033296233181,0.422722317929396,0.4259115974746114,0.46354722850843494,0.4211241358049156,0.5139336184058833,0.47280376554489945,-0.25149904508985155,-0.26809513236909016,-0.519971509191004,-0.12567684472133894,-0.6932355584996671,-2.081251118346025,-0.8430079118805891,-0.16100383007897576,-0.10862508931871366,2.8613807855649,-0.46199934656492214,-0.4098669533028513,-0.2596678376158977,-0.3353094577139637,-0.2259923073527843,-0.12567684472133897,-0.3494816226644152,-0.30199056820930803,-0.19040424479261311
-0.7909440037459109,-0.5890920042762834,-0.5466908211381689,0.4354529533031517,1.116826860310188,0.5893666262035292,1.2643120059877817,2.307105864992393,-0.5264038563724194,-0.6174204836991362,-0.04412957816406878,-0.8557588634207841,0.18202343288841102,0.2353393621658208,0.0827605888602369,0.3299033296233181,0.422722317929396,0.4259115974746114,0.46354722850843494,0.4211241358049156,0.5139336184058833,0.47280376554489945,-0.1181008402458014,-0.26809513236909016,-0.519971509191004,-0.12567684472133894,-0.6932355584996671,0.48048022229758713,0.5614776383371796,-0.16100383007897576,-0.10862508931871366,-0.34948162266441524,2.164505225895326,-0.4098669533028513,-0.2596678376158977,-0.3353094577139637,-0.2259923073527843,-0.12567684472133897,-0.3494816226644152,-0.30199056820930803,-0.19040424479261311
-0.7909440037459109,-0.5890920042762834,-0.5466908211381689,0.36124891439465734,-0.3232991095732197,-0.05505656355664441,1.2643120059877817,-0.3091658029920355,1.135159236287763,1.6196417618163959,-0.04412957816406878,1.168553482464243,0.18202343288841102,0.2353393621658208,0.0827605888602369,0.3299033296233181,0.422722317929396,-2.3479050721543455,0.46354722850843494,0.4211241358049156,0.5139336184058833,0.47280376554489945,-0.584994557199977,-0.26809513236909016,1.923182294268097,-0.12567684472133894,-0.6932355584996671,0.48048022229758713,0.2591231101652989,-0.16100383007897576,-0.10862508931871366,-0.34948162266441524,-0.46199934656492214,-0.4098669533028513,-0.2596678376158977,-0.3353094577139637,-0.2259923073527843,-0.12567684472133897,-0.3494816226644152,3.3113616955974123,-0.19040424479261311
-0.7909440037459109,0.25929941965695064,-0.5466908211381689,-0.7147096497785106,1.116826860310188,0.5893666262035292,-0.7909440037459109,-0.6427843378356874,-0.5264038563724194,-0.6174204836991362,-0.04412957816406878,1.168553482464243,0.18202343288841102,0.2353393621658208,0.0827605888602369,0.3299033296233181,0.422722317929396,-2.3479050721543455,0.46354722850843494,0.4211241358049156,0.5139336184058833,0.47280376554489945,1.0824830033506498,3.7300192329612543,-0.519971509191004,-0.12567684472133894,1.442511117237331,0.48048022229758713,-0.37484606180799945,-0.16100383007897576,-0.10862508931871366,-0.34948162266441524,-0.46199934656492214,-0.4098669533028513,-0.2596678376158977,-0.3353094577139637,4.4249293779675165,-0.12567684472133897,-0.3494816226644152,-0.30199056820930803,-0.19040424479261311
-0.7909440037459109,-1.0132877162429004,-0.5466908211381689,0.36124891439465734,-0.6359580372452753,-0.16713016177580245,-0.7909440037459109,-0.5374311163061132,-0.5264038563724194,1.6196417618163959,-0.04412957816406878,1.168553482464243,0.18202343288841102,0.2353393621658208,0.0827605888602369,0.3299033296233181,0.422722317929396,0.4259115974746114,0.46354722850843494,0.4211241358049156,0.5139336184058833,0.47280376554489945,0.1486955694422989,-0.26809513236909016,1.923182294268097,-0.12567684472133894,-0.6932355584996671,0.48048022229758713,-1.0868422087933962,-0.16100383007897576,-0.10862508931871366,-0.34948162266441524,-0.46199934656492214,-0.4098669533028513,-0.2596678376158977,2.9823196960136196,-0.2259923073527843,-0.12567684472133897,-0.3494816226644152,-0.30199056820930803,-0.19040424479261311
-0.7909440037459109,0.25929941965695064,-0.5466908211381689,-0.7147096497785106,-0.3232991095732197,-0.08307496311143392,1.2643120059877817,-0.5725488568159712,0.30437768995767184,1.6196417618163959,-0.04412957816406878,1.168553482464243,0.18202343288841102,0.2353393621658208,0.0827605888602369,0.3299033296233181,0.422722317929396,0.4259115974746114,0.46354722850843494,0.4211241358049156,0.5139336184058833,0.47280376554489945,-0.05140173782377633,-0.26809513236909016,-0.519971509191004,-0.12567684472133894,-0.6932355584996671,0.48048022229758713,1.088159719668843,-0.16100383007897576,-0.10862508931871366,-0.34948162266441524,-0.46199934656492214,-0.4098669533028513,-0.2596678376158977,-0.3353094577139637,-0.2259923073527843,-0.12567684472133897,-0.3494816226644152,3.3113616955974123,-0.19040424479261311
1.2643120059877817,1.1076908435901847,0.49699165558015374,-0.6776076303242634,-0.8443973223599791,0.5893666262035292,1.2643120059877817,-0.08090048967795786,1.135159236287763,-0.6174204836991362,-0.04412957816406878,-0.8557588634207841,0.18202343288841102,0.2353393621658208,0.0827605888602369,0.3299033296233181,0.422722317929396,0.4259115974746114,0.46354722850843494,0.4211241358049156,0.5139336184058833,0.47280376554489945,3.3502524856995026,-0.26809513236909016,-0.519971509191004,-0.12567684472133894,-0.6932355584996671,0.48048022229758713,-0.1505185086482169,-0.16100383007897576,-0.10862508931871366,-0.34948162266441524,2.164505225895326,-0.4098669533028513,-0.2596678376158977,-0.3353094577139637,-0.2259923073527843,-0.12567684472133897,-0.3494816226644152,-0.30199056820930803,-0.19040424479261311
