listing_id,occupancy_rate
48990536,0.7013698630136986
49026967,0.7863013698630137
49052551,0.6986301369863014
49073289,0.8246575342465754
49138557,0.38082191780821917
49214672,0.8328767123287671
49300336,0.32602739726027397
49300348,0.7808219178082192
49332762,0.3315068493150685
49380273,0.0
49381421,0.4438356164383562
49382833,0.2465753424657534
49414402,0.9287671232876712
49633481,0.2273972602739726
49709372,0.26575342465753427
49709665,0.36164383561643837
49714855,0.3972602739726027
49750350,0.1863013698630137
49750659,0.27945205479452057
49752174,0.3726027397260274
49840219,0.28493150684931506
50042415,0.8
50073035,0.4849315068493151
50118419,0.8438356164383561
50171781,0.8027397260273973
50171848,0.7452054794520548
50173550,0.5835616438356165
50175794,0.8301369863013699
50175808,0.8465753424657534
50331160,0.821917808219178
50540363,0.7671232876712328
50631125,0.821917808219178
50724014,0.7534246575342466
50783647,0.7945205479452054
51055943,0.663013698630137
51488181,0.14246575342465753
51625412,0.6191780821917808
51655441,0.07397260273972603
51706704,0.7808219178082192
51708387,0.6520547945205479
51708846,0.5808219178082191
51710894,0.7945205479452054
51750324,0.6821917808219178
51772909,0.6246575342465753
51789602,0.6657534246575343
51794432,0.9315068493150684
51799709,0.22465753424657534
51981449,0.23835616438356164
52061257,0.0
52154122,0.03287671232876712
52277955,0.8082191780821918
52280430,0.8191780821917808
52280623,0.915068493150685
52387922,0.7726027397260274
52388294,0.7397260273972602
52389611,0.9342465753424658
52396698,0.947945205479452
52396761,0.9013698630136986
52419649,0.7945205479452054
52454369,0.6547945205479452
52476267,0.6712328767123288
52494735,0.7424657534246575
52497750,0.26301369863013696
52501886,0.2465753424657534
52564040,0.7698630136986301
52795995,0.4794520547945205
52853061,0.6575342465753424
52853281,0.6246575342465753
52896389,0.0
52921262,0.6931506849315069
53409278,0.6931506849315069
53525050,0.547945205479452
53540787,0.00821917808219178
53540799,0.7698630136986301
53545883,0.0
53574737,0.4246575342465753
53619519,0.5698630136986301
53638194,0.5698630136986301
53657370,0.6575342465753424
53827724,0.9041095890410958
53932875,0.2
53932942,0.005479452054794521
53981182,0.9232876712328767
54064167,0.3287671232876712
54159825,0.0027397260273972603
54240167,0.6712328767123288
54328233,0.7424657534246575
54362078,0.673972602739726
539779772842501300,0.6547945205479452
543438884743961085,0.005479452054794521
547658836914753540,0.1780821917808219
549053376229884393,0.0027397260273972603
553212014281821672,0.7671232876712328
553444803315731851,0.6602739726027397
554149446811922669,0.6575342465753424
557098890922168973,0.0
557101410881697215,0.7095890410958904
557101758872697371,0.7863013698630137
557102107863619106,0.3150684931506849
557861415631805188,0.005479452054794521
560726207699438496,0.673972602739726
560782999379858921,0.4876712328767123
562904650702512130,0.273972602739726
562907622902357132,0.8794520547945206
562910079747001300,0.005479452054794521
562910621692803531,0.5808219178082191
568695761453451378,0.7671232876712328
571231578942255136,0.01643835616438356
573750610076955959,0.9232876712328767
576130772859764395,0.0
577732854546265230,0.7041095890410959
579769776783219613,0.6
579808147150882931,0.8684931506849315
583155579231125842,0.7671232876712328
583156362299641853,0.9178082191780822
583156733454046495,0.915068493150685
583442690752646511,0.821917808219178
584071397651925302,0.18904109589041096
585229041219697645,0.3917808219178082
587542313232761979,0.9095890410958904
587659068985780508,0.1917808219178082
587675724382157490,0.18904109589041096
587810796761966455,0.6136986301369863
588949789708020568,0.13972602739726028
589131280044876375,0.17534246575342466
589165201873039084,0.20821917808219179
589270818248441889,0.2054794520547945
589311739984519565,0.2136986301369863
589898743882940808,0.2054794520547945
589926308140361965,0.16986301369863013
590028685092360589,0.2054794520547945
592638728118529771,0.5643835616438356
592883195899752305,0.19726027397260273
592885617036405071,0.17534246575342466
592968776070404751,0.1780821917808219
594328584876275034,0.20273972602739726
594362872467802352,0.14794520547945206
594368718724038692,0.0958904109589041
596300774811892684,0.24383561643835616
597990507237979366,0.0
598403561534897310,0.7424657534246575
599324404655367395,0.14520547945205478
602906735271842245,0.736986301369863
604224307090023387,0.7780821917808219
604948697680076098,0.005479452054794521
608303312565390696,0.4246575342465753
609169815689919508,0.873972602739726
609172001257104153,0.6602739726027397
610709553203690333,0.0
610907392915480050,1.0
613941639077331824,0.7726027397260274
614491673402329392,0.6219178082191781
615906806974486700,0.8328767123287671
616571757662863762,0.863013698630137
618155510192385373,0.44931506849315067
618669349044634860,0.32602739726027397
618715040520766667,0.2821917808219178
620351115192130942,0.7808219178082192
620451076062142750,0.7506849315068493
621885630204630467,0.16986301369863013
622389945250297747,0.7095890410958904
623835892765058460,0.6219178082191781
623961563501401503,0.6493150684931507
624369083955082959,0.7753424657534247
625823728061276620,0.07671232876712329
